IID,QT
1002420,7.16341592898124
1002421,-1.25843932000277
1002422,-15.2727659696047
1002423,2.51343891601485
1002424,-9.2835916568644
1002425,-15.0354905356045
1002426,-11.8950861802518
1002427,-21.7732411961717
1002428,-9.69287382618228
1002429,-2.42287239826447
1002430,-0.149643015504558
1002431,-9.25032042606765
1002432,-22.4753127440834
1002433,-25.4547669578635
1002434,-29.570346774262
1002435,-2.27257401875403
1002436,3.02735860094091
1002437,7.354765195471
1002438,-5.42762645330248
1002439,-8.8627923361963
1002440,5.91973153789752
1002441,-24.0177884941101
1002442,-16.7258126748813
1002443,-1.38832828780494
1002444,-11.2932317558805
1002445,-15.7020847140938
1002446,-2.38032832253575
1002447,-17.2296449068674
1002448,-8.86839545323716
1002449,-2.04300892360099
1002450,4.58464263302733
1002451,-29.6978161114438
1002452,-1.79597884594829
1002453,-1.46749866675138
1002454,-6.26548723870879
1002455,-9.10698686543008
1002456,-3.69389781281358
1002457,-18.199410820091
1002458,6.0680152960165
1002459,-20.7720110493396
1002460,-8.04313954905265
1002461,1.14561761412702
1002462,-20.615479372201
1002463,-13.835581843917
1002464,8.41230852641745
1002465,11.594635644753
1002466,6.71859003128706
1002467,16.5008236465878
1002468,-2.65469484356891
1002469,0.873529333850236
1002470,-15.0079443131533
1002471,10.1592070550835
1002472,10.4277997011852
1002473,-13.7602748217709
1002474,-11.5431840823439
1002475,3.18421854249033
1002476,8.16450447897883
1002477,-11.8347348222777
1002478,-12.0921990192249
1002479,6.26078477615454
1002480,-21.3580376726461
1002481,-10.7522847893149
1002482,-4.51003474121513
1002483,5.18588947034287
1002484,-4.61378121833852
1002485,-27.5909019696046
1002486,-7.52861850649769
1002487,-19.5583008978737
1002488,-17.5568217394406
1002489,-17.4137494289641
1002490,15.1639747424076
1002491,-6.22075845225459
1002492,-10.4867879531299
1002493,-6.82329332316507
1002494,-29.7232884555596
1002495,-17.1216839496468
1002496,-19.5786676729837
1002497,-7.92212136507296
1002498,-19.8234769323639
1002499,-9.51575545285066
1002500,-15.3283994216959
1002501,5.32700047543281
1002502,-3.48932143803394
1002503,-37.7348197244724
1002504,9.48140183173377
1002505,-14.9996579875353
1002506,6.49673070914287
1002507,-5.1264210315811
1002508,-0.563633902257302
1002509,14.4206515186283
1002510,1.11880172139593
1002511,-17.9026508209763
1002512,2.64105229760323
1002513,1.43787502079616
1002514,16.006442459902
1002515,-23.2988330385651
1002516,-32.1600901404774
1002517,-18.9042841781955
1002518,20.8001522763568
1002519,6.13137501654825
1002520,16.4066619068837
1002521,9.95567253228947
1002522,10.5136060391316
1002523,1.02591026751919
1002524,0.402449037896141
1002525,7.68067496572698
1002526,-27.9582841218507
1002527,-13.1730385340887
1002528,19.8156677720833
1002529,-13.9513476657565
1002530,8.8692657571348
1002531,7.54069108119006
1002532,-12.6627290654067
1002533,3.65510394155169
1002534,-11.8069866550812
1002535,-21.3342714712166
1002536,-9.632916381996
1002537,10.9293060232837
1002538,-1.70273853482596
1002539,-27.7854120300057
1002540,-41.9172742194146
1002541,-14.0565589318806
1002542,-9.11655508468963
1002543,-15.3642967472014
1002544,-12.5223992394526
1002545,5.43797916999599
1002546,-31.0831884758479
1002547,20.9066443636539
1002548,-14.513216480336
1002549,-25.4023108071368
1002550,-22.1873145568916
1002551,-6.36278786633921
1002552,8.00764382244151
1002553,18.9052023526329
1002554,16.4123541924285
1002555,-17.1197408906115
1002556,-11.7051333692353
1002557,-1.23556717851111
1002558,-24.6475100756139
1002559,-19.0617000763154
1002560,-23.7648389442437
1002561,2.06008448057195
1002562,15.0717460966314
1002563,-6.28782828273826
1002564,-21.1382094594427
1002565,1.46103838986778
1002566,-5.93498728009445
1002567,-21.929455192952
1002568,-1.82459687928906
1002569,0.454165062926323
1002570,-19.7935837960597
1002571,-8.55697883778135
1002572,-6.03246580682466
1002573,-30.0902729427256
1002574,-11.8882614830173
1002575,-6.60581739645751
1002576,5.02120148456329
1002577,-13.5197536840585
1002578,-24.068265289635
1002579,-20.7349935082029
1002580,15.3004299397309
1002581,-30.5518125100548
1002582,-16.904981468041
1002583,12.6836240873381
1002584,-2.16616112797622
1002585,-6.90382252269318
1002586,-6.97483688604464
1002587,13.1398166085149
1002588,-0.786243747334325
1002589,-19.7634547743975
1002590,-14.4993423022448
1002591,-24.7996752714519
1002592,13.9180421846313
1002593,17.6620115836269
1002594,-19.5950942461111
1002595,-8.06930062598759
1002596,1.09733488373972
1002597,7.84398998101116
1002598,4.81520953822684
1002599,-14.8626299137659
1002600,0.851225043714665
1002601,-2.73106737691307
1002602,24.635171855489
1002603,-2.05346517277351
1002604,10.9195875849977
1002605,6.69661076645941
1002606,0.650078543615846
1002607,1.54136370381057
1002608,-9.55222740340362
1002609,23.1559192011749
1002610,-26.5802918723637
1002611,3.30133816110374
1002612,3.33428317555235
1002613,2.63600362186657
1002614,-27.8297842784029
1002615,-12.628924888373
1002616,-4.97863611418
1002617,-22.7477936626676
1002618,5.7779066798727
1002619,-6.82909327293903
1002620,-1.98083619919221
1002621,-12.9417997034807
1002622,-25.6467073696264
1002623,-23.9143978920043
1002624,-21.1838646465723
1002625,19.6389605727992
1002626,-7.16294007385641
1002627,-9.87803011042556
1002628,-26.5941797868704
1002629,-17.5883822465245
1002630,-6.97001180325119
1002631,3.09333724565021
1002632,-13.4745904915012
1002633,8.80010835382377
1002634,-13.6853226696424
1002635,-33.4190441015244
1002636,-11.6255733316483
1002637,1.41571511285085
1002638,-14.5073216032428
1002639,-15.5525660104762
1002640,-18.3883314332476
1002641,-13.9955150549391
1002642,-16.3958651606097
1002643,-13.7537550929674
1002644,-9.49371533224784
1002645,-4.20192911559035
1002646,4.3243138384354
1002647,-10.4482334714417
1002648,-9.69287651552791
1002649,-24.6624077147088
1002650,-16.928782255823
1002651,2.89692000783117
1002652,-2.81620149312001
1002653,13.2999876747246
1002654,10.5719607139102
1002655,-27.3547995048386
1002656,-4.4231785729041
1002657,-1.81586215841786
1002658,16.6339753925028
1002659,-25.9940822240845
1002660,-6.67406524082454
1002661,2.6773684681464
1002662,-11.3932115714562
1002663,-19.7678437194785
1002664,10.8962725298862
1002665,17.6092005784809
1002666,-5.70457864683033
1002667,6.54424586020727
1002668,-15.155090492194
1002669,-14.0208419236835
1002670,-2.79980861673007
1002671,3.4744564140297
1002672,-9.36708520402383
1002673,25.8270243128284
1002674,-22.3350651706828
1002675,-12.1429166671125
1002676,-28.9321998997152
1002677,-43.1149624831074
1002678,-4.1865318234837
1002679,1.63596099550721
1002680,-6.35213923097772
1002681,-6.33431582503328
1002682,-22.2935235227961
1002683,9.62017656274119
1002684,21.1791343985
1002685,2.41587000469654
1002686,-0.150950940431477
1002687,-25.3844347468849
1002688,-2.16390302630905
1002689,-16.7069981094619
1002690,4.60835113955164
1002691,-5.13528474354357
1002692,-25.0941729799707
1002693,-9.55387382472359
1002694,-16.2620810987813
1002695,17.6027123161177
1002696,-20.4683692692331
1002697,-12.7333554101286
1002698,-14.9436792688855
1002699,-23.0404501645363
1002700,1.68773341089521
1002701,-27.6743772133522
1002702,-4.69437756003967
1002703,-9.96942909636289
1002704,2.03953668502481
1002705,-18.335378247835
1002706,6.45512280276874
1002707,-18.4336493581018
1002708,7.4836311161345
1002709,-13.1437504555945
1002710,-23.6747985698077
1002711,-31.1841921266549
1002712,-17.9704830708943
1002713,11.2528749691697
1002714,-0.716815870870871
1002715,-17.4525441680748
1002716,-10.8711803261076
1002717,-15.9894191687782
1002718,2.55742604882534
1002719,-13.8099614642247
1002720,-44.099342389883
1002721,-1.01125008178357
1002722,-24.8112516717095
1002723,-12.9906402952357
1002724,-25.5564330081262
1002725,-20.6647925150388
1002726,-13.6178873134827
1002727,8.34614092489939
1002728,-12.2115394615487
1002729,-9.05749501335782
1002730,-18.318742380885
1002731,-14.1970536787602
1002732,-8.21189229393558
1002733,-44.9963261810254
1002734,13.0897127409325
1002735,-11.766931520636
1002736,-3.66223410816
1002737,-10.6939613610627
1002738,-11.9741795668343
1002739,6.76654620099554
1002740,0.950719399901354
1002741,-18.3088924847668
1002742,-18.728208437724
1002743,-15.518568284074
1002744,-22.6091004248573
1002745,-26.9089744657252
1002746,-27.5509412173582
1002747,-20.1744852320056
1002748,-19.5148082818607
1002749,-10.3228142745539
1002750,-11.6035725814518
1002751,6.62378986548394
1002752,-8.26139842566119
1002753,5.30439188128556
1002754,-30.1525601993215
1002755,-3.77668342346602
1002756,-6.6326229819027
1002757,-12.1773339125625
1002758,-9.34068790627055
1002759,4.97146754168378
1002760,-12.7538453399324
1002761,-15.7851272561682
1002762,6.6270222911512
1002763,7.75123979182719
1002764,3.52428356236185
1002765,-53.7099267572825
1002766,-16.5585533368582
1002767,-0.595408501427607
1002768,-13.2302004888682
1002769,-8.48138759603784
1002770,-29.5337254581408
1002771,-5.79252408687137
1002772,-7.87466731616288
1002773,-6.4545086113644
1002774,-12.6390080606714
1002775,-8.13126132722134
1002776,-27.7719404881782
1002777,-13.5958367120448
1002778,10.0465232617967
1002779,-8.38773645324919
1002780,-12.7409487750894
1002781,-23.1984900114593
1002782,12.9334770721279
1002783,-0.129023183611511
1002784,19.7526830366904
1002785,-23.2581876116411
1002786,-14.7915417251837
1002787,-18.0866679159337
1002788,-13.1752969659912
1002789,-9.85796804748197
1002790,5.21974584276528
1002791,1.50564190523678
1002792,-7.0388257565849
1002793,-37.5735893543431
1002794,-25.9813337594682
1002795,-9.83072431397479
1002796,-12.7802401794378
1002797,-0.24163569906789
1002798,5.43238313959711
1002799,-2.8524165987839
1002800,-3.23442253173778
1002801,7.63538785973477
1002802,-4.99148968570484
1002803,4.96677694738213
1002804,-17.4585090647536
1002805,0.0768632036023043
1002806,-27.2768223546232
1002807,-15.5016975862506
1002808,4.69057457177245
1002809,-7.08025114550882
1002810,2.60288936147122
1002811,-3.77582139478804
1002812,-0.916030944978946
1002813,-0.110418794926085
1002814,-9.26119311759046
1002815,-0.478010247222459
1002816,7.19978046158001
1002817,-10.8630710239828
1002818,-6.8355838175612
1002819,4.96588541944832
1002820,-19.3005551729049
1002821,-25.7557804876213
1002822,4.2737340938229
1002823,-20.6203747214064
1002824,12.2313108300626
1002825,7.25965889815063
1002826,2.6962770362891
1002827,-29.3711499735667
1002828,-5.52481532624967
1002829,7.27010099790734
1002830,2.54577069935813
1002831,-27.9518845729363
1002832,-0.942459879599879
1002833,-20.5441594683847
1002834,15.6011973285136
1002835,2.40616433712525
1002836,14.1125041798123
1002837,19.655770465425
1002838,-11.9597406108145
1002839,1.14756847208498
1002840,-25.3506208024743
1002841,-2.66310177049875
1002842,-8.81963906103885
1002843,-3.76486684786108
1002844,-32.4579273317862
1002845,-9.39079117554102
1002846,23.4959979116566
1002847,-19.3471468821565
1002848,13.2709565125643
1002849,4.90913136290962
1002850,3.61181633312164
1002851,-1.17465166584307
1002852,5.94795095766105
1002853,-18.6611618947689
1002854,-4.74833066012611
1002855,-1.56762823696562
1002856,-15.4764268377488
1002857,40.969012431116
1002858,-12.8975252032306
1002859,-16.2679923711337
1002860,-22.8987179209806
1002861,-15.6910709776362
1002862,-4.25842447936016
1002863,4.19127073589108
1002864,-10.6596650549924
1002865,16.5449114800238
1002866,2.82456429225504
1002867,-14.7457419649545
1002868,6.6442001384555
1002869,-4.29931409110267
1002870,7.97995073858323
1002871,0.348090412637518
1002872,-0.346711800061327
1002873,-22.5310645360831
1002874,-9.05787720285406
1002875,4.59958294544456
1002876,-15.2752719627954
1002877,-3.68068049108514
1002878,-15.5196205513247
1002879,-30.5889660138678
1002880,-7.52363688015489
1002881,-1.5506187886375
1002882,10.2978015444559
1002883,2.0954553312517
1002884,-16.0000130058463
1002885,8.30140699906484
1002886,12.493875609749
1002887,-23.2225135523148
1002888,-0.0727805946397702
1002889,-15.0127411359674
1002890,-8.62276878337572
1002891,-13.3968217655772
1002892,-5.12240134581171
1002893,0.956632056449532
1002894,3.41170074799408
1002895,19.3500780307679
1002896,-21.5678232543691
1002897,-1.06730669460463
1002898,-12.40702166771
1002899,-7.51965028436225
1002900,-8.7555372163336
1002901,6.96280430981707
1002902,-10.3291754454768
1002903,11.3521781560474
1002904,-15.7784840796631
1002905,-2.31846578601379
1002906,12.9694579385131
1002907,-4.94476312298327
1002908,-3.46389263518303
1002909,-21.7735115071212
1002910,-16.4547118528125
1002911,-8.33257123756253
1002912,-33.0835426165427
1002913,-7.33867353551037
1002914,-27.6347880122856
1002915,-3.29967675454293
1002916,-1.82211124057341
1002917,-0.21027012887574
1002918,-6.64007039989152
1002919,-23.0484393406429
1002920,-17.9486494478676
1002921,-22.3133510319798
1002922,12.5997001262186
1002923,8.55222285700076
1002924,-22.0692436860644
1002925,-1.55751061690784
1002926,-15.3806733705154
1002927,-9.36221004030949
1002928,6.69478936673094
1002929,9.55138661945118
1002930,-16.2864611103479
1002931,-45.2024645560179
1002932,1.31827074729865
1002933,-26.4234640265755
1002934,-15.2703437097453
1002935,-4.5543513324759
1002936,5.97765338404805
1002937,-5.97001534801133
1002938,-3.67064688992209
1002939,-19.667204654054
1002940,-18.6573315658831
1002941,-4.7342915936988
1002942,-7.73919941705479
1002943,-19.2625777873632
1002944,-16.7950034822564
1002945,-11.9667722905508
1002946,5.41988167113349
1002947,-21.8444417990666
1002948,-5.06598668790307
1002949,-17.4568283496873
1002950,-18.1801519848535
1002951,0.388937484725234
1002952,-15.8390245645878
1002953,5.46810268687541
1002954,-39.2027410088383
1002955,-0.8735181190187
1002956,-14.9817187014928
1002957,-8.88238680424095
1002958,-4.81037226748559
1002959,-20.5826479860054
1002960,-5.99484191280287
1002961,5.213339806268
1002962,-21.3060744749693
1002963,-24.7672568086792
1002964,7.76136138154863
1002965,-33.8574430076695
1002966,4.99769237977869
1002967,-29.0362858688667
1002968,12.2565197370788
1002969,-1.26233358442757
1002970,-0.608669497395464
1002971,-29.877560901856
1002972,18.7477674431036
1002973,-13.0259118174971
1002974,-8.27455421419906
1002975,2.77112622379576
1002976,5.56051999075773
1002977,-37.1599376783718
1002978,-23.2689086851944
1002979,-11.1203715545815
1002980,-18.0647461214512
1002981,-8.6611389900715
1002982,8.66771436851057
1002983,-1.83932897502657
1002984,-22.8575643864234
1002985,-24.2219125117181
1002986,-23.9480538025936
1002987,-1.30562617552466
1002988,4.69604739764933
1002989,6.94270460722847
1002990,-3.12490946848644
1002991,-4.27395097979845
1002992,17.0953548304583
1002993,-17.7717625474232
1002994,-20.259640712513
1002995,6.39219022144011
1002996,-4.39599370250778
1002997,3.49293960056447
1002998,-14.3831142001452
1002999,6.67738512497906
1003000,-9.71368693701582
1003001,-1.72726009922405
1003002,3.8360810538101
1003003,-9.24075940014047
1003004,-18.2917168092439
1003005,6.7680075141604
1003006,2.22420043926244
1003007,-12.4866841175824
1003008,-10.9500653396537
1003009,-1.69709281098896
1003010,9.58095175845898
1003011,5.75345839087429
1003012,-11.9958471505862
1003013,-14.1416426296521
1003014,-18.3675876572541
1003015,-19.8273258291989
1003016,-34.6997210925612
1003017,5.24292688525093
1003018,-7.68182239510824
1003019,-12.4538618468323
1003020,10.7315000177077
1003021,-4.79146013921114
1003022,-21.7330240486919
1003023,-21.9910291445347
1003024,19.6830417394729
1003025,-18.2590308497055
1003026,14.1787253163657
1003027,-3.06022820290437
1003028,-21.1559394018335
1003029,16.3117334011164
1003030,17.5236019003828
1003031,-14.7298116003066
1003032,1.26513592354541
1003033,16.6174422952926
1003034,-3.48173043708517
1003035,-16.5608910172634
1003036,-13.6828770285229
1003037,-2.5567328312737
1003038,-3.48973606799711
1003039,-3.19031897109636
1003040,-21.8560513082165
1003041,-34.0338233222666
1003042,-13.5882734019117
1003043,-21.569266371261
1003044,-12.7590339064159
1003045,-1.20862477840503
1003046,-9.69640774205933
1003047,-14.4044958608298
1003048,-12.8554169698951
1003049,-32.3905154133614
1003050,1.79964157087884
1003051,16.2787472415077
1003052,-9.01270194492423
1003053,-17.1579614416241
1003054,0.765512082230387
1003055,-2.49919762207606
1003056,-5.8268692125772
1003057,-8.49050400568087
1003058,14.938402277706
1003059,3.21815162634591
1003060,-20.1942047485533
1003061,-9.0530898840341
1003062,1.48277265897215
1003063,11.527175343867
1003064,16.8344498077596
1003065,-25.2285902465075
1003066,5.22411698173576
1003067,-12.8265864748226
1003068,-6.75705265803929
1003069,-17.8299812963931
1003070,-19.6243393842465
1003071,-11.9876646418397
1003072,0.302978960268781
1003073,-6.79017222484814
1003074,1.3652525131258
1003075,4.91604381726489
1003076,-13.6889642177819
1003077,-10.8673024295785
1003078,-17.5224913633801
1003079,1.63374665734297
1003080,-6.7217261298489
1003081,-13.8942282912478
1003082,10.8535504911013
1003083,-21.4930979343437
1003084,16.1645303581039
1003085,15.8917973503852
1003086,2.38860156995167
1003087,-20.2412922815978
1003088,-14.0554457088878
1003089,1.90174714059533
1003090,-26.8288369719025
1003091,1.44726300596195
1003092,10.2546364873902
1003093,16.4298272326253
1003094,-8.94877095617425
1003095,12.7391672289532
1003096,-6.72184266617375
1003097,0.950087565926439
1003098,-1.69528977822656
1003099,-7.52612039094909
1003100,2.19262322114586
1003101,-15.0725180238253
1003102,-14.3170795187609
1003103,2.230021654025
1003104,-18.521912290789
1003105,-5.86466917130296
1003106,-0.612993134526292
1003107,0.871312115490845
1003108,-16.4703798875405
1003109,32.8876465828232
1003110,-16.8100509899936
1003111,-24.4118566372622
1003112,8.13216228451044
1003113,-16.4831588932033
1003114,16.6903798293681
1003115,9.22152015520537
1003116,-6.86373312109573
1003117,4.11819593217166
1003118,-9.63260608842697
1003119,-38.8892575125715
1003120,6.66404579395598
1003121,-17.3388817285008
1003122,-4.65428233508791
1003123,6.5463277191479
1003124,-7.2336591872273
1003125,-2.74131174175732
1003126,7.79010245973333
1003127,2.80907616896855
1003128,-26.4753613839221
1003129,-18.0792207714926
1003130,-3.20626007002671
1003131,7.80677854311865
1003132,11.0007305511968
1003133,2.33750730938021
1003134,-9.3175954179984
1003135,5.55525472719339
1003136,16.0743231476448
1003137,-24.0576574140604
1003138,2.51810480096194
1003139,24.5273954224038
1003140,5.56175700923583
1003141,-4.76957620206785
1003142,-17.6112967582976
1003143,-15.1301321140528
1003144,-13.9211182146666
1003145,0.748208255720444
1003146,-1.42377798317443
1003147,-23.3093286597604
1003148,-33.4436898066465
1003149,11.2976190952895
1003150,5.56136261664681
1003151,-23.8279017837131
1003152,-15.4951617715724
1003153,-1.73999985468939
1003154,1.27473459187156
1003155,20.5659712802409
1003156,-21.1323001805116
1003157,-12.8868725558273
1003158,-2.63125499232336
1003159,-10.6391752281522
1003160,6.40356083706395
1003161,1.63480094004276
1003162,-39.5761050606857
1003163,9.06583048895308
1003164,-19.0736826372861
1003165,12.0687154235277
1003166,-2.98530528292468
1003167,-25.6116853765776
1003168,-9.29665877009587
1003169,-0.743245821238716
1003170,-7.268262746468
1003171,2.7630815085084
1003172,0.796606710390497
1003173,-2.32973980145582
1003174,-5.96643294583393
1003175,-5.49404322921834
1003176,-36.3080389383648
1003177,-21.7810029958402
1003178,2.64258371894091
1003179,-5.79404878392047
1003180,-21.0526495867589
1003181,-17.1585933471015
1003182,21.4645295891835
1003183,10.0960896690325
1003184,-12.8773072315188
1003185,-44.6893612454766
1003186,-20.0771329143454
1003187,-23.6088695374328
1003188,-11.7712768339967
1003189,11.435124393873
1003190,6.72541471958752
1003191,-7.16390000551819
1003192,1.71739955078809
1003193,8.44284850386555
1003194,-8.83783803759665
1003195,15.1191993715529
1003196,-29.4904926928748
1003197,-2.30551133705657
1003198,-1.92952260304543
1003199,-2.24820405787909
1003200,-13.9866907235069
1003201,-11.2211832993914
1003202,-12.4690431937797
1003203,-0.213605370935261
1003204,-23.0019383241884
1003205,-35.330412095868
1003206,3.68079217064455
1003207,-12.6471994984047
1003208,-21.203310171087
1003209,-30.8183404703465
1003210,1.82747604042298
1003211,-4.34791204564518
1003212,11.4080013223197
1003213,-2.49755853016051
1003214,-24.6428839132801
1003215,-7.76405298041323
1003216,10.2561118993776
1003217,4.60337360195596
1003218,-36.5050359823001
1003219,-18.0313238008776
1003220,1.79870717173279
1003221,-5.83575217393327
1003222,-5.36848643274402
1003223,-13.1203242346618
1003224,3.69797353510526
1003225,-12.8857801145578
1003226,-6.84313694740804
1003227,-2.99006190453569
1003228,-6.95790490731325
1003229,-31.733033036895
1003230,13.2261259340789
1003231,-30.8154240993107
1003232,-12.8989622291875
1003233,-6.82631043891182
1003234,-13.3117005788869
1003235,-19.5186831929609
1003236,-3.21675006543048
1003237,1.45279395380721
1003238,-19.2574860274901
1003239,2.77920380701897
1003240,6.91500846882278
1003241,7.46346554395458
1003242,-3.83514524333228
1003243,-26.7055115125479
1003244,-28.4541706231294
1003245,-26.1954081531465
1003246,5.3661762686627
1003247,1.43015872409128
1003248,0.0913929391377803
1003249,4.36496391831
1003250,3.26535470363018
1003251,-4.17428991928746
1003252,-12.10491220396
1003253,-0.898394065578496
1003254,-24.7767983783453
1003255,3.68410675894547
1003256,2.27405281535269
1003257,-10.5157345259001
1003258,-2.27394978412868
1003259,7.66521825248954
1003260,-23.1367263220952
1003261,4.15743461730042
1003262,-6.49583208582018
1003263,-4.58557792202853
1003264,-6.58603789737525
1003265,-9.51336435510856
1003266,11.1403097013903
1003267,-25.8986959478284
1003268,-16.2973734940043
1003269,-13.2065449025762
1003270,18.4552380502858
1003271,15.3715994256264
1003272,-13.7844109898103
1003273,-29.0392838239378
1003274,-13.8606623801158
1003275,0.572144987880309
1003276,6.66109033736151
1003277,-6.83421012048971
1003278,6.04706868418102
1003279,1.5350550777533
1003280,-21.5465202076201
1003281,-33.12180153736
1003282,-10.4958890533649
1003283,-6.17882153356149
1003284,14.4436951400913
1003285,-10.4408213314486
1003286,-23.4075683412723
1003287,-11.2836101771781
1003288,-22.3425737056576
1003289,0.415500621758373
1003290,-13.5052920473215
1003291,-18.7022918317847
1003292,4.84625885187128
1003293,-21.0924307420943
1003294,-8.43672234067919
1003295,-36.3936530584265
1003296,25.0107804160081
1003297,-12.3089857309413
1003298,-5.07153157622914
1003299,10.7180585164265
1003300,-26.875924396082
1003301,-1.33192886223143
1003302,-12.9900956212574
1003303,-4.6081679605691
1003304,13.0243934021405
1003305,-5.64160635453713
1003306,2.90946347281209
1003307,-9.07155712146037
1003308,-11.8437326709055
1003309,-18.2956579463725
1003310,-4.47953663930226
1003311,-5.0981494275867
1003312,8.0404826569579
1003313,-25.7294868533639
1003314,-9.437975569314
1003315,4.77176922221909
1003316,16.9278262542465
1003317,-5.75750413587113
1003318,-12.5884803171877
1003319,0.00327366068626178
1003320,-16.7642891546939
1003321,4.23315563186429
1003322,-9.79167856209592
1003323,3.16182257894733
1003324,-29.5059208727927
1003325,-4.07511292440332
1003326,5.59891949850201
1003327,-4.96166897164753
1003328,-25.8917669623743
1003329,-25.3004542227585
1003330,-7.60912288265959
1003331,-19.936437947096
1003332,-20.6591670733962
1003333,-40.6506146998012
1003334,1.55480065893296
1003335,0.954592924180001
1003336,11.8830163881822
1003337,-15.0447868691415
1003338,-2.1030841159252
1003339,8.35945936040994
1003340,-1.54970931972875
1003341,-1.14081284008044
1003342,-3.79451714063458
1003343,-30.4261904111154
1003344,-20.8689858250913
1003345,-30.0086129233017
1003346,-20.0951545976006
1003347,-35.0159685676146
1003348,-17.141085611468
1003349,7.22011468360308
1003350,0.417177543176971
1003351,-43.2641495543369
1003352,7.60514057787627
1003353,-14.6668109912116
1003354,3.21532696716397
1003355,-18.7125983000564
1003356,-1.23339758718638
1003357,-16.9351194276928
1003358,-20.0815358617022
1003359,2.11928372173428
1003360,-5.50696709175752
1003361,1.58389579583275
1003362,-5.61534853703239
1003363,-3.24379601788672
1003364,-28.1344748047225
1003365,-29.538753192171
1003366,-2.96535518049374
1003367,-11.2901191184612
1003368,9.37798566044861
1003369,-16.6765053884225
1003370,26.3122973448057
1003371,-14.9907440488431
1003372,-9.03655290080449
1003373,-12.968193711509
1003374,-28.4821423542221
1003375,-20.8802248148206
1003376,-24.3048099390552
1003377,-3.11430040716178
1003378,-20.9251134375534
1003379,-23.4385519645536
1003380,-13.1912694947046
1003381,5.85561239277253
1003382,-1.65145786479033
1003383,-9.0113826106439
1003384,-1.11785878145914
1003385,-27.5764347470054
1003386,-14.4007849444641
1003387,-1.63168887865012
1003388,0.1374024208009
1003389,2.9288981996175
1003390,-31.2732613902894
1003391,-4.35985216076254
1003392,-25.7507453257565
1003393,-32.5471612985605
1003394,-10.8905394017668
1003395,-16.7788969602395
1003396,8.9597266553081
1003397,10.4699898896245
1003398,4.27700448926182
1003399,-28.9640455944557
1003400,4.35600572448292
1003401,-8.79644532577267
1003402,-1.56889468297618
1003403,11.7531708267933
1003404,-2.57792441700953
1003405,-7.66210934270104
1003406,16.3357584432301
1003407,-1.04339762616597
1003408,-1.5509454367781
1003409,4.21316898850649
1003410,7.99078662527188
1003411,-3.43596967707272
1003412,-7.62201984483884
1003413,7.27263181061428
1003414,-17.7225591469083
1003415,-34.735171944594
1003416,22.4848795873661
1003417,-8.36630457984379
1003418,-11.2113931545551
1003419,-15.4538039422928
1003420,-16.1769012765308
1003421,-5.74946617040671
1003422,-15.4321085956589
1003423,-3.70461781835782
1003424,3.16911223464798
1003425,-11.8917657788402
1003426,3.21551486047902
1003427,1.04531423988331
1003428,14.6014554395399
1003429,-0.376240441661151
1003430,-25.64413409398
1003431,9.91178099917218
1003432,-15.6081329984713
1003433,3.60592288006116
1003434,10.5914022269982
1003435,-5.33384513736358
1003436,31.258251448807
1003437,24.1876240524454
1003438,-4.11858012867163
1003439,-15.876140217738
1003440,-3.43738111894723
1003441,3.7998349790829
1003442,-21.9546407217683
1003443,-7.10188952908747
1003444,0.105319116005097
1003445,0.383932819873369
1003446,-4.91179004551523
1003447,-12.279374633675
1003448,1.30104122532994
1003449,-11.3151973475357
1003450,-9.22193355449124
1003451,-9.7023983066048
1003452,-10.683033182814
1003453,-40.5168413683759
1003454,-15.0721518711575
1003455,-5.50612550877681
1003456,5.78546992790452
1003457,-20.8312780420373
1003458,-7.2029694061287
1003459,-0.219962467565444
1003460,-11.4180129193266
1003461,1.0999569632081
1003462,12.8688688907985
1003463,23.7942526496194
1003464,-20.1522104508378
1003465,-8.64415868205209
1003466,15.8122421968139
1003467,3.23169099337568
1003468,-6.37628218875605
1003469,-0.57991295328941
1003470,-12.6768103963276
1003471,-42.034202098993
1003472,-0.424461993523156
1003473,21.1151816450887
1003474,13.4306392971829
1003475,3.48118734995877
1003476,-10.1767694340156
1003477,-1.6905612285361
1003478,-13.9608810276191
1003479,-24.6869005865932
1003480,-10.8993114091781
1003481,13.4418900256473
1003482,2.41765467349436
1003483,-19.6643482253619
1003484,6.51662702496687
1003485,-3.10229209098421
1003486,-15.5513557717329
1003487,21.8443990212019
1003488,0.802710009798522
1003489,13.5275511681108
1003490,-1.30827352938459
1003491,-20.8856324811208
1003492,1.4615228361893
1003493,-5.7249475699123
1003494,-11.4912432911343
1003495,-3.80265343844878
1003496,-11.1569201760786
1003497,12.0665588888661
1003498,10.3950636122407
1003499,19.5669168265779
1003500,-23.5541331997645
1003501,1.32797781960424
1003502,-6.2510366145177
1003503,14.4188178839674
1003504,-13.3775889143438
1003505,-7.5590356960209
1003506,14.2319761120316
1003507,-4.05382135798259
1003508,-10.7507816334415
1003509,9.54056639457225
1003510,1.15763569452272
1003511,-28.7219719045246
1003512,-1.65878579194859
1003513,-19.9147934178259
1003514,2.39982689567519
1003515,2.79598239010162
1003516,4.5120000622192
1003517,9.50022119451753
1003518,-25.114037430991
1003519,-2.45717462943206
1003520,1.6744075434446
1003521,-17.1008607646887
1003522,-8.21835555237699
1003523,-7.85886887773357
1003524,-10.923682071661
1003525,-8.25508416333939
1003526,-20.7961514432153
1003527,2.24362079350891
